Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,980.0,1125.0,1158.0,1210.0,1372.0,1255.0,1340.0,1414.0,1503.0,1601.0,1664.0,1651.0,1692.0,1544.0,1431.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,785.0,779.0,837.0,848.0,840.0,915.0,1011.0,1198.0,1155.0,1300.0,1300.0,1221.0,1413.0,1508.0,1335.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,1511.0,1431.0,1551.0,1671.0,1522.0,1516.0,1432.0,1575.0,1562.0,1543.0,1553.0,1415.0,1576.0,1581.0,1425.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,483.0,437.0,485.0,679.0,655.0,692.0,556.0,654.0,773.0,813.0,816.0,701.0,736.0,700.0,721.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,133.0,110.0,117.0,140.0,167.0,151.0,148.0,180.0,196.0,173.0,183.0,164.0,178.0,200.0,208.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,391.0,310.0,508.0,541.0,529.0,693.0,579.0,697.0,749.0,648.0,596.0,750.0,825.0,784.0,722.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,946.0,889.0,1087.0,1197.0,971.0,1157.0,1032.0,1251.0,1280.0,1239.0,1182.0,1122.0,1153.0,1285.0,1175.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,2384.0,2608.0,2941.0,3169.0,3066.0,3230.0,2772.0,3452.0,3083.0,3198.0,3117.0,3568.0,3447.0,1729.0,1735.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,1601.0,1505.0,1815.0,1948.0,1924.0,1787.0,1598.0,1783.0,1686.0,1596.0,1394.0,1183.0,1517.0,1464.0,1334.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,1535.0,1692.0,1745.0,1900.0,2103.0,1898.0,1652.0,1803.0,1678.0,1628.0,1398.0,1724.0,1652.0,1441.0,1359.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,5203.0,5522.0,5881.0,4671.0,5016.0,4844.0,4631.0,5020.0,5305.0,4843.0,5269.0,4774.0,3951.0,3788.0,3566.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,235.0,247.0,235.0,211.0,201.0,159.0,169.0,144.0,127.0,126.0,147.0,115.0,129.0,119.0,107.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,1152.0,1304.0,1289.0,933.0,1063.0,1046.0,892.0,1067.0,1083.0,968.0,1087.0,987.0,846.0,840.0,775.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,1090.0,840.0,1000.0,952.0,898.0,889.0,773.0,878.0,1000.0,815.0,982.0,823.0,779.0,733.0,680.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,856.0,936.0,1000.0,730.0,978.0,875.0,815.0,872.0,888.0,902.0,896.0,860.0,711.0,675.0,671.0
