Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,603.0,656.0,656.0,655.0,533.0,485.0,463.0,650.0,736.0,567.0,536.0,474.0,271.0,326.0,357.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,283.0,583.0,464.0,519.0,368.0,521.0,460.0,394.0,550.0,453.0,190.0,681.0,501.0,574.0,748.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,235.0,217.0,198.0,559.0,522.0,690.0,751.0,672.0,662.0,736.0,575.0,572.0,435.0,341.0,294.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,854.0,1601.0,1118.0,956.0,934.0,799.0,670.0,810.0,837.0,826.0,553.0,425.0,464.0,509.0,612.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,454.0,523.0,500.0,530.0,327.0,350.0,397.0,508.0,537.0,382.0,190.0,402.0,288.0,244.0,212.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,408.0,583.0,487.0,504.0,469.0,521.0,422.0,525.0,587.0,760.0,571.0,608.0,532.0,485.0,498.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,540.0,643.0,516.0,514.0,553.0,448.0,503.0,461.0,480.0,402.0,279.0,291.0,219.0,263.0,293.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,122.0,151.0,132.0,121.0,145.0,181.0,131.0,105.0,130.0,185.0,120.0,145.0,145.0,108.0,175.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,10077.0,12103.0,12825.0,13916.0,11192.0,11598.0,10194.0,11091.0,11015.0,10727.0,9425.0,11580.0,9138.0,9150.0,11109.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,1935.0,2183.0,2162.0,2070.0,1654.0,1351.0,1423.0,1678.0,1770.0,2409.0,1910.0,2751.0,2212.0,2848.0,2739.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,344.0,319.0,729.0,434.0,686.0,994.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,104.0,103.0,584.0,357.0,389.0,418.0,243.0,279.0,171.0,525.0,337.0,417.0,391.0,293.0,26.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,539.0,791.0,867.0,822.0,586.0,642.0,542.0,596.0,327.0,333.0,219.0,7.0,129.0,33.0,148.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,836.0,1101.0,1168.0,1164.0,871.0,1056.0,515.0,559.0,569.0,433.0,346.0,422.0,167.0,92.0,304.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,1494.0,2536.0,2402.0,2263.0,2130.0,2326.0,1853.0,1792.0,2216.0,1834.0,1764.0,2383.0,1936.0,1505.0,2255.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,465.0,676.0,647.0,667.0,659.0,767.0,650.0,859.0,703.0,476.0,476.0,486.0,357.0,419.0,442.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,915.0,1061.0,828.0,1332.0,825.0,869.0,716.0,549.0,655.0,512.0,522.0,460.0,451.0,485.0,603.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,520.0,360.0,427.0,245.0,246.0,281.0,263.0,191.0,224.0,301.0,294.0,236.0,229.0,211.0,325.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,377.0,364.0,348.0,287.0,114.0,146.0,435.0,471.0,610.0,375.0,241.0,411.0,373.0,298.0,294.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,1088.0,986.0,1221.0,1177.0,1523.0,1488.0,1420.0,1690.0,1399.0,1005.0,833.0,936.0,798.0,588.0,722.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,60.0,629.0,587.0,720.0,594.0,468.0,451.0,442.0,517.0,545.0,360.0,401.0,380.0,403.0,383.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,401.0,429.0,478.0,677.0,325.0,402.0,430.0,355.0,220.0,238.0,265.0,575.0,345.0,258.0,377.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,1113.0,659.0,841.0,1263.0,629.0,909.0,615.0,837.0,525.0,684.0,843.0,842.0,562.0,570.0,803.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,230.0,225.0,265.0,872.0,647.0,475.0,638.0,793.0,816.0,713.0,696.0,524.0,374.0,460.0,677.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,11442.0,11390.0,12134.0,12321.0,13001.0,11752.0,12104.0,13047.0,13145.0,10540.0,8250.0,9524.0,8721.0,10539.0,12341.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,2739.0,2785.0,2173.0,1708.0,1836.0,1307.0,2416.0,3017.0,2907.0,2909.0,2988.0,3911.0,4094.0,4775.0,5067.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,2379.0,2314.0,2803.0,2916.0,3004.0,2908.0,2476.0,2631.0,1669.0,1390.0,933.0,144.0,58.0,1679.0,2177.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,10.0,20.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,323.0,440.0,465.0,430.0,400.0,326.0,321.0,381.0,333.0,593.0,386.0,475.0,376.0,182.0,37.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,861.0,864.0,956.0,1051.0,1055.0,926.0,835.0,612.0,697.0,635.0,427.0,406.0,330.0,372.0,703.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,1078.0,912.0,1134.0,1081.0,975.0,838.0,781.0,790.0,1025.0,708.0,575.0,523.0,503.0,369.0,558.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,924.0,1201.0,690.0,1225.0,2260.0,2277.0,2390.0,2309.0,3342.0,2088.0,1323.0,2293.0,1809.0,1620.0,1935.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,216.0,182.0,174.0,390.0,519.0,445.0,395.0,693.0,670.0,412.0,341.0,266.0,228.0,378.0,219.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,107.0,128.0,230.0,166.0,200.0,246.0,175.0,177.0,337.0,352.0,401.0,339.0,281.0,184.0,160.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,1193.0,849.0,1420.0,1446.0,1113.0,1206.0,1129.0,1178.0,888.0,525.0,314.0,616.0,556.0,489.0,787.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,1622.0,1715.0,2089.0,1908.0,1639.0,1273.0,1186.0,1259.0,1277.0,928.0,560.0,545.0,474.0,481.0,678.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,4393.0,4428.0,4245.0,4938.0,4869.0,4628.0,4619.0,4226.0,4561.0,5052.0,3584.0,3142.0,2506.0,2631.0,3314.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,1230.0,735.0,422.0,395.0,734.0,254.0,572.0,261.0,544.0,1123.0,506.0,803.0,722.0,994.0,1334.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,239.0,259.0,296.0,294.0,310.0,260.0,263.0,199.0,311.0,284.0,244.0,51.0,93.0,10.0,121.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,142.0,142.0,151.0,188.0,176.0,158.0,202.0,191.0,208.0,221.0,145.0,151.0,127.0,106.0,144.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,472.0,412.0,382.0,657.0,679.0,845.0,634.0,496.0,672.0,479.0,393.0,167.0,176.0,106.0,199.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,149.0,267.0,303.0,190.0,277.0,148.0,133.0,308.0,361.0,487.0,365.0,418.0,240.0,198.0,320.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,358.0,557.0,612.0,606.0,468.0,386.0,423.0,428.0,345.0,377.0,251.0,274.0,208.0,192.0,267.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,366.0,384.0,400.0,531.0,418.0,538.0,408.0,407.0,180.0,138.0,162.0,189.0,164.0,217.0,192.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,309.0,516.0,390.0,602.0,486.0,500.0,572.0,440.0,401.0,279.0,241.0,286.0,250.0,232.0,225.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,162.0,159.0,206.0,211.0,168.0,315.0,365.0,417.0,360.0,459.0,375.0,376.0,232.0,215.0,121.0
